frame_number,timestamp,frame_status,camera_status,is_face_valid,is_face_human,head_pose_yaw,head_pose_pitch,head_pose_roll,head_pose_yaw_cal,head_pose_pitch_cal,head_pose_roll_cal,pupil_dilation_ratio,right_eye_open_perc,left_eye_open_perc,R_eye_x,R_eye_y,R_eye_z,R_eye_x_cal,R_eye_y_cal,R_eye_z_cal,R_eye_gaze_yaw,R_eye_gaze_pitch,R_eye_gaze_yaw_cal,R_eye_gaze_pitch_cal,L_eye_x,L_eye_y,L_eye_z,L_eye_x_cal,L_eye_y_cal,L_eye_z_cal,L_eye_gaze_yaw,L_eye_gaze_pitch,L_eye_gaze_yaw_cal,L_eye_gaze_pitch_cal,gaze_yaw,gaze_pitch,gaze_yaw_cal,gaze_pitch_cal,gaze_x,gaze_y,gaze_z,gaze_x_cal,gaze_y_cal,gaze_z_cal,head_coord_x,head_coord_y,head_coord_z,head_coord_x_cal,head_coord_y_cal,head_coord_z_cal,id,user_name,is_smoking,is_using_phone,is_wearing_seatbelt,has_glasses,eyes_on_road,attentiveness,drowsiness,aoi,aoi_x,aoi_y,aoi_z,Perclos,mouth_openness,left_eye_openness_in_pixels,right_eye_openness_in_pixels,eye_mode,fixation_length
1055,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-37.88126,30.66135,-10.80113,-37.88126,30.66135,-10.80113,56.16677,0,100,73.11397,4.736482,-3.070171,73.11397,4.736482,-3.070171,,,,,69.25481,-0.8227278,-2.987356,69.25481,-0.8227278,-2.987356,-33.02579,21.10969,-33.02579,21.1097,-33.02579,21.10969,-33.02579,21.1097,69.25481,-0.8227278,-2.987356,69.25481,-0.8227278,-2.987356,71.18439,1.882916,-3.029867,71.18439,1.882916,-3.029867,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,30.74039,24.21348,14.74703,,0,18.54529,0,SACCADE,
1056,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-37.99259,30.47561,-10.76601,-37.99259,30.47561,-10.76601,56.16677,0,100,72.7871,4.706952,-2.952927,72.7871,4.706952,-2.952927,,,,,68.91831,-0.825917,-2.917106,68.91831,-0.825917,-2.917106,-33.07907,20.97024,-33.07907,20.97024,-33.07907,20.97024,-33.07907,20.97024,68.91831,-0.825917,-2.917106,68.91831,-0.825917,-2.917106,70.85271,1.86638,-2.936715,70.85271,1.86638,-2.936715,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,30.64456,24.10452,14.58951,,0,18.27094,0,SACCADE,
1057,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-38.04311,30.36287,-10.8923,-38.04311,30.36287,-10.8923,56.16677,0,100,74.71363,4.797526,-3.01105,74.71363,4.797526,-3.01105,,,,,70.84048,-0.8014583,-3.032315,70.84048,-0.8014583,-3.032315,-32.53368,20.90942,-32.53368,20.90942,-32.53368,20.90942,-32.53368,20.90942,70.84048,-0.8014583,-3.032315,70.84048,-0.8014583,-3.032315,72.77705,1.924903,-3.024107,72.77705,1.924903,-3.024107,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,30.86266,24.70027,15.08418,,0,17.97552,0,SACCADE,
1058,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-38.04781,30.16918,-10.95242,-38.04781,30.16918,-10.95242,56.16677,0,100,74.65649,4.832114,-3.060537,74.65649,4.832114,-3.060537,,,,,70.78292,-0.8007957,-3.089255,70.78292,-0.8007957,-3.089255,-32.1533,20.96964,-32.1533,20.96964,-32.1533,20.96964,-32.1533,20.96964,70.78292,-0.8007957,-3.089255,70.78292,-0.8007957,-3.089255,72.7197,1.942025,-3.077461,72.7197,1.942025,-3.077461,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,30.77456,24.3483,15.02197,,0,18.08502,0,SACCADE,
1059,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-38.00578,30.02691,-10.98921,-38.00578,30.02691,-10.98921,56.16677,0,100,74.51369,4.839162,-3.01568,74.51369,4.839162,-3.01568,,,,,70.64376,-0.7950744,-3.084312,70.64376,-0.7950744,-3.084312,-31.95878,21.18163,-31.95878,21.18163,-31.95878,21.18163,-31.95878,21.18163,70.64376,-0.7950744,-3.084312,70.64376,-0.7950744,-3.084312,72.57873,1.948324,-3.053081,72.57873,1.948324,-3.053081,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,30.71632,24.11444,15.15187,,0,17.87982,0,SACCADE,
1060,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-37.97391,29.94192,-11.09894,-37.97391,29.94192,-11.09894,56.16677,0,100,74.72881,4.713463,-2.976466,74.72881,4.713463,-2.976466,,,,,70.86164,-0.8581414,-3.103973,70.86164,-0.8581414,-3.103973,-31.71453,21.31147,-31.71453,21.31148,-31.71453,21.31147,-31.71453,21.31148,70.86164,-0.8581414,-3.103973,70.86164,-0.8581414,-3.103973,72.79523,1.854973,-3.044061,72.79523,1.854973,-3.044061,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,30.681,23.97201,15.32257,,0,18.13916,0,SACCADE,
1061,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-37.92502,29.81186,-11.12686,-37.92502,29.81186,-11.12686,56.16677,0,100,75.00912,4.839724,-3.018064,75.00912,4.839724,-3.018064,,,,,71.14618,-0.8518881,-3.053429,71.14618,-0.8518881,-3.053429,-31.82786,21.43654,-31.82786,21.43655,-31.82786,21.43654,-31.82786,21.43655,71.14618,-0.8518881,-3.053429,71.14618,-0.8518881,-3.053429,73.07765,1.920043,-3.038337,73.07765,1.920043,-3.038337,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,30.74481,24.22522,15.61674,,0,18.58301,0,SACCADE,
1062,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-37.94355,29.74975,-11.09321,-37.94355,29.74975,-11.09321,56.16677,0,100,74.47653,4.840365,-3.001319,74.47653,4.840365,-3.001319,,,,,70.61198,-0.8069586,-3.087375,70.61198,-0.8069586,-3.087375,-31.80992,21.52019,-31.80992,21.52019,-31.80992,21.52019,-31.80992,21.52019,70.61198,-0.8069586,-3.087375,70.61198,-0.8069586,-3.087375,72.54426,1.942871,-3.047654,72.54426,1.942871,-3.047654,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,30.67877,23.96226,15.44209,,0,18.38763,0,FIXATION,6
1063,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-37.98567,29.7182,-11.10728,-37.98567,29.7182,-11.10728,56.16677,0,100,74.74501,4.855575,-3.016171,74.74501,4.855575,-3.016171,,,,,70.87682,-0.7848876,-3.113028,70.87682,-0.7848876,-3.113028,-32.02462,21.57303,-32.02462,21.57303,-32.02462,21.57303,-32.02462,21.57303,70.87682,-0.7848876,-3.113028,70.87682,-0.7848876,-3.113028,72.81091,1.961815,-3.068053,72.81091,1.961815,-3.068053,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,30.76449,24.30405,15.59348,,0,17.93835,0,FIXATION,7
1064,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-37.99876,29.69724,-11.10538,-37.99876,29.69724,-11.10538,56.16677,0,100,74.56046,4.823554,-2.960682,74.56046,4.823554,-2.960682,,,,,70.69113,-0.7952205,-3.075719,70.69113,-0.7952205,-3.075719,-31.90046,21.58109,-31.90046,21.58109,-31.90046,21.58109,-31.90046,21.58109,70.69113,-0.7952205,-3.075719,70.69113,-0.7952205,-3.075719,72.62579,1.940704,-3.021877,72.62579,1.940704,-3.021877,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,30.71105,24.09063,15.55158,,0,18.59576,0,FIXATION,8
1065,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-37.91127,29.63326,-11.20731,-37.91127,29.63326,-11.20731,56.16677,0,100,73.98905,4.781247,-2.958062,73.98905,4.781247,-2.958062,,,,,70.1273,-0.8194019,-3.049301,70.1273,-0.8194019,-3.049301,-31.91249,21.4113,-31.91249,21.4113,-31.91249,21.4113,-31.91249,21.4113,70.1273,-0.8194019,-3.049301,70.1273,-0.8194019,-3.049301,72.05817,1.907253,-3.007063,72.05817,1.907253,-3.007063,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,30.63186,23.77629,15.19534,,0,18.19525,0,FIXATION,9
1066,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-37.97469,29.6767,-11.23667,-37.97469,29.6767,-11.23667,56.16677,0,100,74.71651,4.830338,-3.104734,74.71651,4.830338,-3.104734,,,,,70.84927,-0.8128194,-3.135688,70.84927,-0.8128194,-3.135688,-32.4449,21.76291,-32.4449,21.76292,-32.4449,21.76291,-32.4449,21.76292,70.84927,-0.8128194,-3.135688,70.84927,-0.8128194,-3.135688,72.78289,1.935164,-3.122827,72.78289,1.935164,-3.122827,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,30.84368,24.61949,15.78944,,0,18.03857,0,FIXATION,10
1067,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-38.03835,29.62097,-11.2185,-38.03835,29.62097,-11.2185,56.16677,0,100,75.14436,4.838517,-3.033814,75.14436,4.838517,-3.033814,,,,,71.27161,-0.8295158,-3.091771,71.27161,-0.8295158,-3.091771,-32.5464,21.81771,-32.5464,21.81772,-32.5464,21.81771,-32.5464,21.81772,71.27161,-0.8295158,-3.091771,71.27161,-0.8295158,-3.091771,73.20798,1.930889,-3.065706,73.20798,1.930889,-3.065706,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,30.9201,24.9232,16.07166,,0,18.60541,0,FIXATION,11
1068,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-38.10014,29.64259,-11.16655,-38.10014,29.64259,-11.16655,56.16677,0,100,74.50224,4.84616,-3.076592,74.50224,4.84616,-3.076592,,,,,70.62415,-0.8242265,-3.130532,70.62415,-0.8242265,-3.130532,-32.49765,21.76074,-32.49765,21.76074,-32.49765,21.76074,-32.49765,21.76074,70.62415,-0.8242265,-3.130532,70.62415,-0.8242265,-3.130532,72.56319,1.936589,-3.106501,72.56319,1.936589,-3.106501,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,30.82134,24.53067,15.70763,,0,18.22516,0,FIXATION,12
1069,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-38.14825,29.56844,-11.18913,-38.14825,29.56844,-11.18913,56.16677,0,100,74.46165,4.883926,-3.064003,74.46165,4.883926,-3.064003,,,,,70.57942,-0.758523,-3.097672,70.57942,-0.758523,-3.097672,-33.027,21.68717,-33.027,21.68717,-33.027,21.68717,-33.027,21.68717,70.57942,-0.758523,-3.097672,70.57942,-0.758523,-3.097672,72.52054,1.988614,-3.083499,72.52054,1.988614,-3.083499,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,30.94105,25.0095,15.70419,,0,18.41595,0,SACCADE,
1070,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-38.21,29.55751,-11.15393,-38.21,29.55751,-11.15393,56.16677,0,100,75.02472,4.924558,-3.126175,75.02472,4.924558,-3.126175,,,,,71.13716,-0.7609599,-3.155352,71.13716,-0.7609599,-3.155352,-33.34943,21.41247,-33.34943,21.41248,-33.34943,21.41247,-33.34943,21.41248,71.13716,-0.7609599,-3.155352,71.13716,-0.7609599,-3.155352,73.08094,2.007609,-3.143374,73.08094,2.007609,-3.143374,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,31.08762,25.59616,15.64589,,0,18.69586,0,SACCADE,
1071,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-38.25056,29.65376,-11.14912,-38.25056,29.65376,-11.14912,56.16677,0,100,74.80565,4.863164,-3.116584,74.80565,4.863164,-3.116584,,,,,70.9146,-0.7981854,-3.153162,70.9146,-0.7981854,-3.153162,-33.22845,21.39786,-33.22845,21.39786,-33.22845,21.39786,-33.22845,21.39786,70.9146,-0.7981854,-3.153162,70.9146,-0.7981854,-3.153162,72.86012,1.9583,-3.137597,72.86012,1.9583,-3.137597,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,31.02214,25.33501,15.53435,,0,18.23926,0,FIXATION,6
1072,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-38.3334,29.69416,-11.17458,-38.3334,29.69416,-11.17458,56.16677,0,100,74.04172,4.86444,-3.078865,74.04172,4.86444,-3.078865,,,,,70.14352,-0.7709918,-3.092822,70.14352,-0.7709918,-3.092822,-33.26143,21.62601,-33.26143,21.62601,-33.26143,21.62601,-33.26143,21.62601,70.14352,-0.7709918,-3.092822,70.14352,-0.7709918,-3.092822,72.09262,1.971986,-3.088291,72.09262,1.971986,-3.088291,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,30.92634,24.9521,15.50106,,0,18.58167,0,FIXATION,7
1073,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-38.31995,29.63285,-11.20268,-38.31995,29.63285,-11.20268,56.16677,0,100,74.37473,4.860204,-3.093507,74.37473,4.860204,-3.093507,,,,,70.47769,-0.7892811,-3.128139,70.47769,-0.7892811,-3.128139,-33.24423,21.33395,-33.24423,21.33395,-33.24423,21.33395,-33.24423,21.33395,70.47769,-0.7892811,-3.128139,70.47769,-0.7892811,-3.128139,72.42621,1.960885,-3.113542,72.42621,1.960885,-3.113542,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,30.96559,25.11029,15.32378,,0,18.3985,0,FIXATION,8
1074,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-38.22498,29.64905,-11.16503,-38.22498,29.64905,-11.16503,56.16677,0,100,74.34409,4.84646,-3.061212,74.34409,4.84646,-3.061212,,,,,70.45524,-0.7821025,-3.103091,70.45524,-0.7821025,-3.103091,-33.52296,21.4498,-33.52296,21.44981,-33.52296,21.4498,-33.52296,21.44981,70.45524,-0.7821025,-3.103091,70.45524,-0.7821025,-3.103091,72.39967,1.95801,-3.084939,72.39967,1.95801,-3.084939,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,31.02331,25.34006,15.48083,,0,18.29803,0,FIXATION,9
1075,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-38.31679,29.69302,-11.10038,-38.31679,29.69302,-11.10038,56.16677,0,100,74.03225,4.860292,-3.09986,74.03225,4.860292,-3.09986,,,,,70.13549,-0.7691754,-3.137888,70.13549,-0.7691754,-3.137888,-34.05474,21.25117,-34.05474,21.25117,-34.05474,21.25117,-34.05474,21.25117,70.13549,-0.7691754,-3.137888,70.13549,-0.7691754,-3.137888,72.08387,1.970917,-3.12167,72.08387,1.970917,-3.12167,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,31.09275,25.6198,15.18891,,0,18.34229,0,FIXATION,10
1076,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-38.30333,29.66201,-11.09184,-38.30333,29.66201,-11.09184,56.16677,0,100,73.64857,4.879943,-3.074167,73.64857,4.879943,-3.074167,,,,,69.75298,-0.7346838,-3.095512,69.75298,-0.7346838,-3.095512,-34.48091,20.99776,-34.48091,20.99776,-34.48091,20.99776,-34.48091,20.99776,69.75298,-0.7346838,-3.095512,69.75298,-0.7346838,-3.095512,71.70078,1.997843,-3.087408,71.70078,1.997843,-3.087408,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,31.07482,25.82911,14.91389,,0,18.52405,0,SACCADE,
1077,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-38.31124,29.64604,-11.02939,-38.31124,29.64604,-11.02939,56.16677,0,100,73.97115,4.806706,-2.999956,73.97115,4.806706,-2.999956,,,,,70.07486,-0.781449,-3.066231,70.07486,-0.781449,-3.066231,-34.67353,21.2159,-34.67353,21.2159,-34.67353,21.2159,-34.67353,21.2159,70.07486,-0.781449,-3.066231,70.07486,-0.781449,-3.066231,72.023,1.938468,-3.036213,72.023,1.938468,-3.036213,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,31.21322,26.10107,15.2773,,0,18.48773,0,SACCADE,
1078,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-38.26986,29.66014,-11.02515,-38.26986,29.66014,-11.02515,56.16677,0,100,74.01575,4.824936,-3.053254,74.01575,4.824936,-3.053254,,,,,70.12303,-0.8247079,-3.118466,70.12303,-0.8247079,-3.118466,-34.30401,21.21085,-34.304,21.21085,-34.30401,21.21085,-34.304,21.21085,70.12303,-0.8247079,-3.118466,70.12303,-0.8247079,-3.118466,72.06939,1.925229,-3.088994,72.06939,1.925229,-3.088994,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,31.13209,25.77711,15.19994,,0,18.46698,0,SACCADE,
1079,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-38.24986,29.69022,-11.04337,-38.24986,29.69022,-11.04337,56.16677,0,100,74.61964,4.823321,-3.052859,74.61964,4.823321,-3.052859,,,,,70.72865,-0.7773977,-3.094801,70.72865,-0.7773977,-3.094801,-34.19896,20.97478,-34.19896,20.97478,-34.19896,20.97478,-34.19896,20.97478,70.72865,-0.7773977,-3.094801,70.72865,-0.7773977,-3.094801,72.67414,1.949393,-3.076595,72.67414,1.949393,-3.076595,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,31.20782,26.07987,15.22322,,0,18.29315,0,SACCADE,
1080,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-38.29794,29.64181,-11.03508,-38.29794,29.64181,-11.03508,56.16677,0,100,74.64466,4.854027,-3.050289,74.64466,4.854027,-3.050289,,,,,70.74953,-0.7863351,-3.05021,70.74953,-0.7863351,-3.05021,-34.31617,20.82193,-34.31617,20.82193,-34.31617,20.82193,-34.31617,20.82193,70.74953,-0.7863351,-3.05021,70.74953,-0.7863351,-3.05021,72.6971,1.959699,-3.052438,72.6971,1.959699,-3.052438,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,31.23412,26.1856,15.1446,,0,18.06982,0,FIXATION,6
1081,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-38.4392,29.71521,-11.12013,-38.4392,29.71521,-11.12013,56.16677,0,100,74.49121,4.899208,-3.158594,74.49121,4.899208,-3.158594,,,,,70.58392,-0.6794524,-3.137777,70.58392,-0.6794524,-3.137777,-34.63966,20.99517,-34.63966,20.99518,-34.63966,20.99517,-34.63966,20.99518,70.58392,-0.6794524,-3.137777,70.58392,-0.6794524,-3.137777,72.53757,2.036229,-3.150192,72.53757,2.036229,-3.150192,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,31.30257,26.45909,15.18496,,0,18.38855,0,FIXATION,7
1082,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-38.54057,29.79537,-11.13888,-38.54057,29.79537,-11.13888,56.16677,0,100,75.07616,4.841102,-3.202418,75.07616,4.841102,-3.202418,,,,,71.16017,-0.760868,-3.187478,71.16017,-0.760868,-3.187478,-34.72472,20.80361,-34.72472,20.80361,-34.72472,20.80361,-34.72472,20.80361,71.16017,-0.760868,-3.187478,71.16017,-0.760868,-3.187478,73.11816,1.966519,-3.19704,73.11816,1.966519,-3.19704,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,31.38872,26.80359,15.19755,,0,18.3045,0,FIXATION,8
1083,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-38.66051,29.77452,-11.01445,-38.66051,29.77452,-11.01445,56.16677,0,100,74.3831,4.850875,-3.241773,74.3831,4.850875,-3.241773,,,,,70.45683,-0.6861463,-3.197675,70.45683,-0.6861463,-3.197675,-35.06709,20.79628,-35.06709,20.79628,-35.06709,20.79628,-35.06709,20.79628,70.45683,-0.6861463,-3.197675,70.45683,-0.6861463,-3.197675,72.41997,2.008791,-3.221492,72.41997,2.008791,-3.221492,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,31.31191,26.79179,14.96631,,0,18.17578,0,FIXATION,9
1084,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-38.8798,29.85321,-10.97097,-38.8798,29.85321,-10.97097,56.16677,0,100,74.59528,4.90984,-3.323294,74.59528,4.90984,-3.323294,,,,,70.65025,-0.6410134,-3.221569,70.65025,-0.6410134,-3.221569,-35.1191,20.93676,-35.1191,20.93676,-35.1191,20.93676,-35.1191,20.93676,70.65025,-0.6410134,-3.221569,70.65025,-0.6410134,-3.221569,72.62276,2.06055,-3.273463,72.62276,2.06055,-3.273463,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,31.3647,26.9889,15.15416,,0,18.30444,0,FIXATION,10
1085,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-38.93943,29.91939,-10.92998,-38.93943,29.91939,-10.92998,56.16677,0,100,75.22111,4.947948,-3.303886,75.22111,4.947948,-3.303886,,,,,71.27099,-0.6934149,-3.13941,71.27099,-0.6934149,-3.13941,-34.84427,20.83966,-34.84427,20.83966,-34.84427,20.83966,-34.84427,20.83966,71.27099,-0.6934149,-3.13941,71.27099,-0.6934149,-3.13941,73.24605,2.052702,-3.221772,73.24605,2.052702,-3.221772,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,31.4459,27.0314,15.33206,,0,17.88605,0,FIXATION,11
1086,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-39.03516,29.87129,-10.86234,-39.03516,29.87129,-10.86234,56.16677,0,100,75.44718,4.994614,-3.357631,75.44718,4.994614,-3.357631,,,,,71.4889,-0.6302419,-3.154951,71.4889,-0.6302419,-3.154951,-34.56605,21.10043,-34.56605,21.10043,-34.56605,21.10043,-34.56605,21.10043,71.4889,-0.6302419,-3.154951,71.4889,-0.6302419,-3.154951,73.46804,2.107954,-3.255925,73.46804,2.107954,-3.255925,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,31.43079,26.96898,15.61614,,0,18.21802,0,FIXATION,12
1087,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-39.13293,29.93727,-10.85273,-39.13293,29.93727,-10.85273,56.16677,0,100,74.43234,4.950462,-3.183153,74.43234,4.950462,-3.183153,,,,,70.46574,-0.6413338,-3.007857,70.46574,-0.6413338,-3.007857,-34.26296,20.95625,-34.26296,20.95625,-34.26296,20.95625,-34.26296,20.95625,70.46574,-0.6413338,-3.007857,70.46574,-0.6413338,-3.007857,72.44904,2.079586,-3.095425,72.44904,2.079586,-3.095425,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,31.21238,26.09833,15.18241,,0,18.25952,0,FIXATION,13
1088,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-39.43971,30.06146,-10.84303,-39.43971,30.06146,-10.84303,56.16677,0,100,73.74119,5.009567,-3.217636,73.74119,5.009567,-3.217636,,,,,69.74854,-0.5437425,-2.939648,69.74854,-0.5437425,-2.939648,-33.7261,20.96722,-33.7261,20.96722,-33.7261,20.96722,-33.7261,20.96722,69.74854,-0.5437425,-2.939648,69.74854,-0.5437425,-2.939648,71.74487,2.157321,-3.077158,71.74487,2.157321,-3.077158,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,31.01566,25.31339,14.9066,,0,18.43695,0,SACCADE,
1089,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-39.62768,30.2309,-10.83993,-39.62768,30.2309,-10.83993,56.16677,0,100,74.89173,5.045334,-3.301795,74.89173,5.045334,-3.301795,,,,,70.88319,-0.5710239,-3.035298,70.88319,-0.5710239,-3.035298,-33.41748,21.02214,-33.41748,21.02214,-33.41748,21.02214,-33.41748,21.02214,70.88319,-0.5710239,-3.035298,70.88319,-0.5710239,-3.035298,72.88746,2.16157,-3.167275,72.88746,2.16157,-3.167275,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,31.10652,25.67427,15.27887,,0,18.06573,0,SACCADE,
1090,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-39.70459,30.35552,-10.82689,-39.70459,30.35552,-10.82689,56.16677,0,100,74.64015,4.996173,-3.241642,74.64015,4.996173,-3.241642,,,,,70.62511,-0.5942859,-2.981554,70.62511,-0.5942859,-2.981554,-32.8836,21.10965,-32.8836,21.10965,-32.8836,21.10965,-32.8836,21.10965,70.62511,-0.5942859,-2.981554,70.62511,-0.5942859,-2.981554,72.63263,2.12531,-3.110381,72.63263,2.12531,-3.110381,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,30.95177,25.05544,15.25706,,0,18.06976,0,SACCADE,
1091,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-39.70546,30.38506,-10.81715,-39.70546,30.38506,-10.81715,56.16677,0,100,75.0017,4.990688,-3.288235,75.0017,4.990688,-3.288235,,,,,70.98658,-0.6051586,-3.043306,70.98658,-0.6051586,-3.043306,-32.58035,21.26246,-32.58036,21.26246,-32.58035,21.26246,-32.58036,21.26246,70.98658,-0.6051586,-3.043306,70.98658,-0.6051586,-3.043306,72.99414,2.117415,-3.164797,72.99414,2.117415,-3.164797,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,30.93554,24.98921,15.45223,,0,18.31262,0,SACCADE,
1092,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-39.77913,30.39554,-10.86983,-39.77913,30.39554,-10.86983,56.16677,0,100,74.91575,4.981144,-3.285227,74.91575,4.981144,-3.285227,,,,,70.89442,-0.5976653,-3.046824,70.89442,-0.5976653,-3.046824,-32.38938,21.13656,-32.38938,21.13656,-32.38938,21.13656,-32.38938,21.13656,70.89442,-0.5976653,-3.046824,70.89442,-0.5976653,-3.046824,72.90508,2.11642,-3.165145,72.90508,2.11642,-3.165145,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,30.88379,24.78345,15.2711,,0,18.21069,0,SACCADE,
1093,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-39.65527,30.43884,-10.95169,-39.65527,30.43884,-10.95169,56.16677,0,100,74.68727,5.055469,-3.32267,74.68727,5.055469,-3.32267,,,,,70.67639,-0.5813605,-3.040479,70.67639,-0.5813605,-3.040479,-32.67456,21.11699,-32.67456,21.11699,-32.67456,21.11699,-32.67456,21.11699,70.67639,-0.5813605,-3.040479,70.67639,-0.5813605,-3.040479,72.68183,2.160935,-3.180102,72.68183,2.160935,-3.180102,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,30.91744,24.91851,15.20156,,0,18.01605,0,SACCADE,
1094,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-39.69891,30.50472,-11.09083,-39.69891,30.50472,-11.09083,56.16677,0,100,74.13683,4.960781,-3.077111,74.13683,4.960781,-3.077111,,,,,70.12227,-0.6065988,-3.020951,70.12227,-0.6065988,-3.020951,-32.60126,21.24323,-32.60126,21.24323,-32.60126,21.24323,-32.60126,21.24323,70.12227,-0.6065988,-3.020951,70.12227,-0.6065988,-3.020951,72.12955,2.10125,-3.050612,72.12955,2.10125,-3.050612,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,30.82002,24.52946,15.115,,0,18.45306,0,FIXATION,6
