frame_number,timestamp,frame_status,camera_status,is_face_valid,is_face_human,head_pose_yaw,head_pose_pitch,head_pose_roll,head_pose_yaw_cal,head_pose_pitch_cal,head_pose_roll_cal,pupil_dilation_ratio,right_eye_open_perc,left_eye_open_perc,R_eye_x,R_eye_y,R_eye_z,R_eye_x_cal,R_eye_y_cal,R_eye_z_cal,R_eye_gaze_yaw,R_eye_gaze_pitch,R_eye_gaze_yaw_cal,R_eye_gaze_pitch_cal,L_eye_x,L_eye_y,L_eye_z,L_eye_x_cal,L_eye_y_cal,L_eye_z_cal,L_eye_gaze_yaw,L_eye_gaze_pitch,L_eye_gaze_yaw_cal,L_eye_gaze_pitch_cal,gaze_yaw,gaze_pitch,gaze_yaw_cal,gaze_pitch_cal,gaze_x,gaze_y,gaze_z,gaze_x_cal,gaze_y_cal,gaze_z_cal,head_coord_x,head_coord_y,head_coord_z,head_coord_x_cal,head_coord_y_cal,head_coord_z_cal,id,user_name,is_smoking,is_using_phone,is_wearing_seatbelt,has_glasses,eyes_on_road,attentiveness,drowsiness,aoi,aoi_x,aoi_y,aoi_z,Perclos,mouth_openness,left_eye_openness_in_pixels,right_eye_openness_in_pixels,eye_mode,fixation_length
941,1.57678E+12,PROCESSED,WORKING,TRUE,UNKNOWN,-41.40631,20.86217,-14.56671,-41.40631,20.86217,-14.56671,,,97,,,,,,,,,,,85.4997,-5.486915,-8.960693,85.4997,-5.486915,-8.960693,-31.54016,10.84245,-31.54017,10.84245,-31.54016,10.84245,-31.54017,10.84245,85.4997,-5.486915,-8.960693,85.4997,-5.486915,-8.960693,87.57813,-2.967903,-9.34037,87.57813,-2.967903,-9.34037,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,4.998764,43.92179,9.129972,,0,14.2395,,SACCADE,
942,1.57678E+12,PROCESSED,WORKING,TRUE,UNKNOWN,-41.50196,20.77355,-14.46214,-41.50196,20.77355,-14.46214,,,97,,,,,,,,,,,84.96403,-5.454078,-8.902435,84.96403,-5.454078,-8.902435,-31.57434,10.91309,-31.57434,10.91309,-31.57434,10.91309,-31.57434,10.91309,84.96403,-5.454078,-8.902435,84.96403,-5.454078,-8.902435,87.04639,-2.929669,-9.273242,87.04639,-2.929669,-9.273242,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,5.082535,43.64003,9.175457,,0,14.81311,,FIXATION,6
943,1.57678E+12,PROCESSED,WORKING,TRUE,UNKNOWN,-41.56017,20.55143,-14.42844,-41.56017,20.55143,-14.42844,,,97,,,,,,,,,,,85.69635,-5.454571,-8.972621,85.69635,-5.454571,-8.972621,-31.4416,11.2365,-31.4416,11.2365,-31.4416,11.2365,-31.4416,11.2365,85.69635,-5.454571,-8.972621,85.69635,-5.454571,-8.972621,87.78111,-2.949548,-9.36008,87.78111,-2.949548,-9.36008,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,5.888054,43.34019,9.611316,,0,14.87665,,SACCADE,
944,1.57678E+12,PROCESSED,WORKING,TRUE,UNKNOWN,-41.61646,20.38645,-14.39562,-41.61646,20.38645,-14.39562,,,98,,,,,,,,,,,86.02415,-5.547677,-9.052773,86.02415,-5.547677,-9.052773,-30.90528,11.68076,-30.90528,11.68076,-30.90528,11.68076,-30.90528,11.68076,86.02415,-5.547677,-9.052773,86.02415,-5.547677,-9.052773,88.11122,-3.013529,-9.440645,88.11122,-3.013529,-9.440645,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,6.711617,41.92984,10.05763,,8,14.92957,,SACCADE,
945,1.57678E+12,PROCESSED,WORKING,TRUE,UNKNOWN,-41.64714,20.29175,-14.4027,-41.64714,20.29175,-14.4027,,,98,,,,,,,,,,,85.74849,-5.558823,-9.072504,85.74849,-5.558823,-9.072504,-31.03721,12.13395,-31.03721,12.13395,-31.03721,12.13395,-31.03721,12.13395,85.74849,-5.558823,-9.072504,85.74849,-5.558823,-9.072504,87.83681,-3.034119,-9.455435,87.83681,-3.034119,-9.455435,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,7.598152,41.46775,10.53741,,7,15.11176,,SACCADE,
946,1.57678E+12,PROCESSED,WORKING,TRUE,UNKNOWN,-41.54301,20.25085,-14.35487,-41.54301,20.25085,-14.35487,,,98,,,,,,,,,,,86.06103,-5.542917,-9.063093,86.06103,-5.542917,-9.063093,-31.26886,12.3824,-31.26886,12.3824,-31.26886,12.3824,-31.26886,12.3824,86.06103,-5.542917,-9.063093,86.06103,-5.542917,-9.063093,88.14508,-3.017179,-9.450315,88.14508,-3.017179,-9.450315,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,8.291389,41.68389,10.91222,,7,14.88446,,SACCADE,
947,1.57678E+12,PROCESSED,WORKING,TRUE,UNKNOWN,-41.65467,20.19156,-14.32326,-41.65467,20.19156,-14.32326,,83,99,90.35455,-0.3408083,-9.883246,90.35455,-0.3408083,-9.883246,,,,,86.17728,-5.526696,-9.063154,86.17728,-5.526696,-9.063154,-31.68544,12.76923,-31.68544,12.76923,-31.68544,12.76923,-31.68544,12.76923,86.17728,-5.526696,-9.063154,86.17728,-5.526696,-9.063154,88.26591,-2.996787,-9.468798,88.26591,-2.996787,-9.468798,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,9.242767,41.96203,11.4266,,8,14.75909,10.54724,SACCADE,
948,1.57678E+12,PROCESSED,DARK_IMAGE,TRUE,UNKNOWN,-41.73033,20.18626,-14.23131,-41.73033,20.18626,-14.23131,,87,99,90.12215,-0.3516878,-9.87074,90.12215,-0.3516878,-9.87074,,,,,85.93869,-5.552258,-9.055084,85.93869,-5.552258,-9.055084,-32.0783,12.96995,-32.0783,12.96996,-32.0783,12.96995,-32.0783,12.96996,85.93869,-5.552258,-9.055084,85.93869,-5.552258,-9.055084,88.03042,-3.015462,-9.45856,88.03042,-3.015462,-9.45856,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,9.692719,42.23652,11.66978,,7,14.90344,14.1546,SACCADE,
949,1.57678E+12,PROCESSED,DARK_IMAGE,TRUE,UNKNOWN,-41.88402,20.15443,-14.27845,-41.88402,20.15443,-14.27845,,,99,,,,,,,,,,,85.76214,-5.547981,-9.052748,85.76214,-5.547981,-9.052748,-32.41327,13.02726,-32.41327,13.02726,-32.41327,13.02726,-32.41327,13.02726,85.76214,-5.547981,-9.052748,85.76214,-5.547981,-9.052748,87.86015,-3.001787,-9.456458,87.86015,-3.001787,-9.456458,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,9.847267,42.65374,11.7531,,7,14.70721,,SACCADE,
950,1.57678E+12,PROCESSED,DARK_IMAGE,TRUE,UNKNOWN,-41.96327,20.08018,-14.29095,-41.96327,20.08018,-14.29095,,,99,,,,,,,,,,,85.86991,-5.528758,-9.051149,85.86991,-5.528758,-9.051149,-32.472,12.88365,-32.472,12.88365,-32.472,12.88365,-32.472,12.88365,85.86991,-5.528758,-9.051149,85.86991,-5.528758,-9.051149,87.97115,-2.995662,-9.434847,87.97115,-2.995662,-9.434847,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,9.609726,43.00196,11.6244,,8,14.49896,,SACCADE,
951,1.57678E+12,PROCESSED,DARK_IMAGE,TRUE,UNKNOWN,-41.99242,20.09547,-14.35459,-41.99242,20.09547,-14.35459,,75,99,90.38442,-0.334549,-9.894337,90.38442,-0.334549,-9.894337,,,,,86.17956,-5.546367,-9.088441,86.17956,-5.546367,-9.088441,-33.06022,12.71538,-33.06022,12.71539,-33.06022,12.71538,-33.06022,12.71539,86.17956,-5.546367,-9.088441,86.17956,-5.546367,-9.088441,88.28199,-3.004221,-9.487171,88.28199,-3.004221,-9.487171,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,9.489983,44.37109,11.55877,,7,14.63898,7.916138,SACCADE,
952,1.57678E+12,PROCESSED,DARK_IMAGE,TRUE,UNKNOWN,-42.00713,20.05695,-14.44214,-42.00713,20.05695,-14.44214,,79,99,90.49403,-0.3499073,-9.889045,90.49403,-0.3499073,-9.889045,,,,,86.28796,-5.546461,-9.061123,86.28796,-5.546461,-9.061123,-33.0467,12.70354,-33.0467,12.70354,-33.0467,12.70354,-33.0467,12.70354,86.28796,-5.546461,-9.061123,86.28796,-5.546461,-9.061123,88.39099,-3.01171,-9.470595,88.39099,-3.01171,-9.470595,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,9.531265,44.38892,11.58109,,0,14.81653,12.56598,SACCADE,
953,1.57678E+12,PROCESSED,DARK_IMAGE,TRUE,UNKNOWN,-41.92004,20.08049,-14.45875,-41.92004,20.08049,-14.45875,,,99,,,,,,,,,,,85.82384,-5.482907,-8.999557,85.82384,-5.482907,-8.999557,-32.95356,12.47534,-32.95356,12.47534,-32.95356,12.47534,-32.95356,12.47534,85.82384,-5.482907,-8.999557,85.82384,-5.482907,-8.999557,87.92332,-2.96867,-9.389171,87.92332,-2.96867,-9.389171,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,8.953148,44.34896,11.26844,,7,14.73047,,SACCADE,
954,1.57678E+12,PROCESSED,DARK_IMAGE,TRUE,UNKNOWN,-41.80655,20.0134,-14.46728,-41.80655,20.0134,-14.46728,,71,99,90.50275,-0.3326149,-9.923823,90.50275,-0.3326149,-9.923823,,,,,86.31305,-5.560775,-9.104413,86.31305,-5.560775,-9.104413,-32.84919,12.46464,-32.84919,12.46464,-32.84919,12.46464,-32.84919,12.46464,86.31305,-5.560775,-9.104413,86.31305,-5.560775,-9.104413,88.4079,-3.010328,-9.509749,88.4079,-3.010328,-9.509749,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,8.930878,44.40271,11.25636,,8,14.65588,7.118591,FIXATION,6
955,1.57678E+12,PROCESSED,DARK_IMAGE,TRUE,UNKNOWN,-41.63832,19.9392,-14.39365,-41.63832,19.9392,-14.39365,,72,98,90.69381,-0.3341679,-9.93415,90.69381,-0.3341679,-9.93415,,,,,86.51789,-5.54453,-9.146111,86.51789,-5.54453,-9.146111,-33.86613,12.24823,-33.86613,12.24823,-33.86613,12.24823,-33.86613,12.24823,86.51789,-5.54453,-9.146111,86.51789,-5.54453,-9.146111,88.60585,-3.002407,-9.53614,88.60585,-3.002407,-9.53614,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,8.785904,46.62252,11.17654,,8,13.88525,13.37292,SACCADE,
956,1.57678E+12,PROCESSED,DARK_IMAGE,TRUE,UNKNOWN,-41.5971,19.89413,-14.43692,-41.5971,19.89413,-14.43692,,78,97,90.52177,-0.2570059,-10.03358,90.52177,-0.2570059,-10.03358,,,,,86.34924,-5.50162,-9.187746,86.34924,-5.50162,-9.187746,-44.60665,12.21806,-44.60665,12.21806,-44.60665,12.21806,-44.60665,12.21806,86.34924,-5.50162,-9.187746,86.34924,-5.50162,-9.187746,88.4355,-2.942813,-9.606033,88.4355,-2.942813,-9.606033,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,12.6198,67.22236,13.23703,,0,13.19141,13.6673,SACCADE,
957,1.57678E+12,PROCESSED,DARK_IMAGE,TRUE,UNKNOWN,-41.56676,19.93682,-14.48284,-41.56676,19.93682,-14.48284,,,96,,,,,,,,,,,86.46542,-5.560624,-9.12449,86.46542,-5.560624,-9.12449,-45.22232,11.95238,-45.22231,11.95238,-45.22232,11.95238,-45.22231,11.95238,86.46542,-5.560624,-9.12449,86.46542,-5.560624,-9.12449,88.55044,-3.015838,-9.534261,88.55044,-3.015838,-9.534261,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,12.4216,69.06004,13.12866,,8,12.31769,,SACCADE,
958,1.57678E+12,PROCESSED,DARK_IMAGE,TRUE,UNKNOWN,-41.50241,19.89924,-14.50858,-41.50241,19.89924,-14.50858,,,95,,,,,,,,,,,86.39227,-5.542011,-9.093958,86.39227,-5.542011,-9.093958,-45.07703,12.15148,-45.07703,12.15148,-45.07703,12.15148,-45.07703,12.15148,86.39227,-5.542011,-9.093958,86.39227,-5.542011,-9.093958,88.47466,-3.002585,-9.511511,88.47466,-3.002585,-9.511511,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,12.81418,68.23419,13.34152,,0,12.72687,,SACCADE,
959,1.57678E+12,PROCESSED,DARK_IMAGE,TRUE,UNKNOWN,-41.41026,19.87671,-14.53753,-41.41026,19.87671,-14.53753,,79,94,90.8546,-0.2487182,-10.02162,90.8546,-0.2487182,-10.02162,,,,,86.6974,-5.454194,-9.192199,86.6974,-5.454194,-9.192199,-45.25233,12.66544,-45.25233,12.66544,-45.25233,12.66544,-45.25233,12.66544,86.6974,-5.454194,-9.192199,86.6974,-5.454194,-9.192199,88.776,-2.913994,-9.602464,88.776,-2.913994,-9.602464,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,14.03619,67.84987,14.00268,,0,12.92084,8.866394,SACCADE,
960,1.57678E+12,PROCESSED,DARK_IMAGE,TRUE,UNKNOWN,-41.43812,19.92035,-14.58946,-41.43812,19.92035,-14.58946,,83,94,90.77528,-0.2663581,-9.933956,90.77528,-0.2663581,-9.933956,,,,,86.6158,-5.394561,-9.145621,86.6158,-5.394561,-9.145621,-45.64876,12.76173,-45.64876,12.76173,-45.64876,12.76173,-45.64876,12.76173,86.6158,-5.394561,-9.145621,86.6158,-5.394561,-9.145621,88.69554,-2.892173,-9.535791,88.69554,-2.892173,-9.535791,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,14.46129,68.41274,14.23225,,8,12.67767,14.06049,SACCADE,
961,1.57678E+12,PROCESSED,DARK_IMAGE,TRUE,UNKNOWN,-41.46956,19.85423,-14.59877,-41.46956,19.85423,-14.59877,,,94,,,,,,,,,,,86.38894,-5.372036,-9.089616,86.38894,-5.372036,-9.089616,-45.83015,12.97555,-45.83016,12.97556,-45.83015,12.97555,-45.83016,12.97556,86.38894,-5.372036,-9.089616,86.38894,-5.372036,-9.089616,88.46997,-2.856618,-9.481018,88.46997,-2.856618,-9.481018,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,14.99313,68.12326,14.52007,,7,12.79431,,SACCADE,
962,1.57678E+12,PROCESSED,DARK_IMAGE,TRUE,UNKNOWN,-41.61435,19.8935,-14.63121,-41.61435,19.8935,-14.63121,,,94,,,,,,,,,,,86.56302,-5.370711,-9.133518,86.56302,-5.370711,-9.133518,-45.4635,13.39009,-45.4635,13.39008,-45.4635,13.39009,-45.4635,13.39008,86.56302,-5.370711,-9.133518,86.56302,-5.370711,-9.133518,88.64999,-2.869315,-9.54276,88.64999,-2.869315,-9.54276,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,15.71687,66.63103,14.91246,,0,12.86823,,SACCADE,
963,1.57678E+12,PROCESSED,DARK_IMAGE,TRUE,UNKNOWN,-41.81504,20.00902,-14.67109,-41.81504,20.00902,-14.67109,,,94,,,,,,,,,,,86.2103,-5.323878,-9.129479,86.2103,-5.323878,-9.129479,-45.22342,13.61016,-45.22342,13.61016,-45.22342,13.61016,-45.22342,13.61016,86.2103,-5.323878,-9.129479,86.2103,-5.323878,-9.129479,88.30549,-2.843197,-9.533056,88.30549,-2.843197,-9.533056,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,15.93047,65.5062,15.0287,,0,13.19568,,SACCADE,
964,1.57678E+12,PROCESSED,DARK_IMAGE,TRUE,UNKNOWN,-41.95477,20.07067,-14.71803,-41.95477,20.07067,-14.71803,,,95,,,,,,,,,,,86.36019,-5.355777,-9.186831,86.36019,-5.355777,-9.186831,-44.25478,13.90218,-44.25478,13.90218,-44.25478,13.90218,-44.25478,13.90218,86.36019,-5.355777,-9.186831,86.36019,-5.355777,-9.186831,88.46109,-2.857606,-9.584723,88.46109,-2.857606,-9.584723,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,16.06771,63.13155,15.10444,,0,12.7843,,SACCADE,
965,1.57678E+12,PROCESSED,DARK_IMAGE,TRUE,UNKNOWN,-42.08155,20.1277,-14.81282,-42.08155,20.1277,-14.81282,,,95,,,,,,,,,,,85.84013,-5.337566,-9.19026,85.84013,-5.337566,-9.19026,-32.8588,13.94428,-32.8588,13.94428,-32.8588,13.94428,-32.8588,13.94428,85.84013,-5.337566,-9.19026,85.84013,-5.337566,-9.19026,87.94619,-2.837202,-9.562054,87.94619,-2.837202,-9.562054,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,11.66332,42.57393,12.73537,,0,13.19562,,SACCADE,
966,1.57678E+12,PROCESSED,DARK_IMAGE,TRUE,UNKNOWN,-42.39543,20.1586,-14.87094,-42.39543,20.1586,-14.87094,,,96,,,,,,,,,,,86.14471,-5.361205,-9.230307,86.14471,-5.361205,-9.230307,-32.216,13.7025,-32.216,13.7025,-32.216,13.7025,-32.216,13.7025,86.14471,-5.361205,-9.230307,86.14471,-5.361205,-9.230307,88.26353,-2.845258,-9.622814,88.26353,-2.845258,-9.622814,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,11.0585,41.95239,12.40865,,0,13.35382,,SACCADE,
967,1.57678E+12,PROCESSED,DARK_IMAGE,TRUE,UNKNOWN,-42.63308,20.09041,-14.99142,-42.63308,20.09041,-14.99142,,55,96,90.05669,-0.1775708,-10.03135,90.05669,-0.1775708,-10.03135,,,,,85.79986,-5.339826,-9.216622,85.79986,-5.339826,-9.216622,-32.08212,13.3563,-32.08212,13.3563,-32.08212,13.3563,-32.08212,13.3563,85.79986,-5.339826,-9.216622,85.79986,-5.339826,-9.216622,87.92828,-2.822832,-9.619761,87.92828,-2.822832,-9.619761,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,10.22895,42.03286,11.95993,,0,14.44446,7.760132,SACCADE,
968,1.57678E+12,PROCESSED,DARK_IMAGE,TRUE,UNKNOWN,-42.91344,20.06723,-15.05164,-42.91344,20.06723,-15.05164,,75,96,90.20818,-0.1769288,-9.949075,90.20818,-0.1769288,-9.949075,,,,,85.92877,-5.316442,-9.151032,85.92877,-5.316442,-9.151032,-31.93819,12.8446,-31.93818,12.8446,-31.93819,12.8446,-31.93818,12.8446,85.92877,-5.316442,-9.151032,85.92877,-5.316442,-9.151032,88.06847,-2.810781,-9.545994,88.06847,-2.810781,-9.545994,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,9.276421,42.46635,11.44448,,0,14.23975,11.8064,SACCADE,
969,1.57678E+12,PROCESSED,DARK_IMAGE,TRUE,UNKNOWN,-43.12401,19.97284,-15.0414,-43.12401,19.97284,-15.0414,,,97,,,,,,,,,,,86.0052,-5.324263,-9.108768,86.0052,-5.324263,-9.108768,-31.63299,12.61136,-31.63299,12.61136,-31.63299,12.61136,-31.63299,12.61136,86.0052,-5.324263,-9.108768,86.0052,-5.324263,-9.108768,88.15334,-2.847072,-9.486883,88.15334,-2.847072,-9.486883,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,8.790054,42.24012,11.18157,,0,13.99713,,SACCADE,
970,1.57678E+12,PROCESSED,DARK_IMAGE,TRUE,UNKNOWN,-43.13222,19.9503,-15.08796,-43.13222,19.9503,-15.08796,,,97,,,,,,,,,,,85.9138,-5.392351,-9.1671,85.9138,-5.392351,-9.1671,-31.24861,12.27605,-31.24861,12.27605,-31.24861,12.27605,-31.24861,12.27605,85.9138,-5.392351,-9.1671,85.9138,-5.392351,-9.1671,88.06227,-2.894669,-9.576768,88.06227,-2.894669,-9.576768,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,7.885918,41.95353,10.69274,,0,13.57928,,SACCADE,
971,1.57678E+12,PROCESSED,DARK_IMAGE,TRUE,UNKNOWN,-43.27814,19.91436,-15.13944,-43.27814,19.91436,-15.13944,,,97,,,,,,,,,,,86.32539,-5.345701,-9.130188,86.32539,-5.345701,-9.130188,-30.69371,12.28999,-30.69371,12.28999,-30.69371,12.28999,-30.69371,12.28999,86.32539,-5.345701,-9.130188,86.32539,-5.345701,-9.130188,88.47971,-2.852575,-9.533726,88.47971,-2.852575,-9.533726,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,7.947243,41.1802,10.7264,,0,13.76007,,SACCADE,
972,1.57678E+12,PROCESSED,DARK_IMAGE,TRUE,UNKNOWN,-43.26162,19.80449,-15.19494,-43.26162,19.80449,-15.19494,,,98,,,,,,,,,,,86.2987,-5.391461,-9.204485,86.2987,-5.391461,-9.204485,-31.03408,12.34778,-31.03409,12.34779,-31.03408,12.34778,-31.03409,12.34779,86.2987,-5.391461,-9.204485,86.2987,-5.391461,-9.204485,88.45235,-2.895617,-9.61686,88.45235,-2.895617,-9.61686,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,8.05587,41.68495,10.78483,,0,14.38208,,SACCADE,
973,1.57678E+12,PROCESSED,DARK_IMAGE,TRUE,UNKNOWN,-43.2701,19.71291,-15.27059,-43.2701,19.71291,-15.27059,,74,98,91.40485,-0.3050433,-10.07771,91.40485,-0.3050433,-10.07771,,,,,87.09687,-5.415672,-9.235271,87.09687,-5.415672,-9.235271,-31.38087,12.0024,-31.38087,12.0024,-31.38087,12.0024,-31.38087,12.0024,87.09687,-5.415672,-9.235271,87.09687,-5.415672,-9.235271,89.25086,-2.923731,-9.651946,89.25086,-2.923731,-9.651946,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,7.630608,43.05433,10.55396,,8,15.0238,9.1698,SACCADE,
974,1.57678E+12,PROCESSED,DARK_IMAGE,TRUE,UNKNOWN,-43.2595,19.60377,-15.30412,-43.2595,19.60377,-15.30412,,86,99,90.73595,-0.2460042,-10.00732,90.73595,-0.2460042,-10.00732,,,,,86.42883,-5.357347,-9.134403,86.42883,-5.357347,-9.134403,-31.59572,12.17379,-31.59572,12.17379,-31.59572,12.17379,-31.59572,12.17379,86.42883,-5.357347,-9.134403,86.42883,-5.357347,-9.134403,88.58239,-2.865501,-9.565905,88.58239,-2.865501,-9.565905,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,7.969284,42.90321,10.73723,,0,14.76617,10.96503,SACCADE,
975,1.57678E+12,PROCESSED,DARK_IMAGE,TRUE,UNKNOWN,-43.09927,19.62646,-15.32156,-43.09927,19.62646,-15.32156,,,99,,,,,,,,,,,86.23741,-5.324358,-9.115113,86.23741,-5.324358,-9.115113,-31.38562,12.32418,-31.38562,12.32418,-31.38562,12.32418,-31.38562,12.32418,86.23741,-5.324358,-9.115113,86.23741,-5.324358,-9.115113,88.38457,-2.807678,-9.565473,88.38457,-2.807678,-9.565473,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,8.192612,42.28752,10.8584,,0,14.70068,,FIXATION,6
976,1.57678E+12,PROCESSED,DARK_IMAGE,TRUE,UNKNOWN,-42.80873,19.57646,-15.27794,-42.80873,19.57646,-15.27794,,,99,,,,,,,,,,,86.53873,-5.338094,-9.119711,86.53873,-5.338094,-9.119711,-31.80733,12.33805,-31.80734,12.33805,-31.80733,12.33805,-31.80734,12.33805,86.53873,-5.338094,-9.119711,86.53873,-5.338094,-9.119711,88.67422,-2.858661,-9.533145,88.67422,-2.858661,-9.533145,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,8.427383,43.10684,10.98486,,0,14.56842,,FIXATION,7
977,1.57678E+12,PROCESSED,DARK_IMAGE,TRUE,UNKNOWN,-42.5872,19.58055,-15.17671,-42.5872,19.58055,-15.17671,,73,99,91.1356,-0.3413509,-9.994499,91.1356,-0.3413509,-9.994499,,,,,86.88248,-5.524387,-9.157395,86.88248,-5.524387,-9.157395,-32.221,12.303,-32.221,12.30299,-32.221,12.303,-32.221,12.30299,86.88248,-5.524387,-9.157395,86.88248,-5.524387,-9.157395,89.00904,-2.996495,-9.571412,89.00904,-2.996495,-9.571412,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,8.531517,43.85595,11.04072,,7,14.07208,6.722656,SACCADE,
978,1.57678E+12,PROCESSED,DARK_IMAGE,TRUE,UNKNOWN,-42.54333,19.57353,-15.14653,-42.54333,19.57353,-15.14653,,78,99,90.70657,-0.3540963,-9.868106,90.70657,-0.3540963,-9.868106,,,,,86.45698,-5.435859,-9.101703,86.45698,-5.435859,-9.101703,-32.49672,12.40261,-32.49672,12.40261,-32.49672,12.40261,-32.49672,12.40261,86.45698,-5.435859,-9.101703,86.45698,-5.435859,-9.101703,88.58177,-2.957627,-9.481168,88.58177,-2.957627,-9.481168,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,8.750862,44.06215,11.15921,,8,14.39624,10.56177,SACCADE,
979,1.57678E+12,PROCESSED,DARK_IMAGE,TRUE,UNKNOWN,-42.4754,19.603,-15.18339,-42.4754,19.603,-15.18339,,,99,,,,,,,,,,,86.52148,-5.475934,-9.14007,86.52148,-5.475934,-9.14007,-33.32664,12.06207,-33.32664,12.06207,-33.32664,12.06207,-33.32664,12.06207,86.52148,-5.475934,-9.14007,86.52148,-5.475934,-9.14007,88.64352,-2.959603,-9.550979,88.64352,-2.959603,-9.550979,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,8.238007,45.99883,10.8806,,8,14.36578,,SACCADE,
980,1.57678E+12,PROCESSED,DARK_IMAGE,TRUE,UNKNOWN,-42.24659,19.59592,-15.1351,-42.24659,19.59592,-15.1351,,71,99,90.61194,-0.2422022,-10.00164,90.61194,-0.2422022,-10.00164,,,,,86.38638,-5.481351,-9.119235,86.38638,-5.481351,-9.119235,-32.62473,11.41382,-32.62473,11.41382,-32.62473,11.41382,-32.62473,11.41382,86.38638,-5.481351,-9.119235,86.38638,-5.481351,-9.119235,88.49916,-2.925983,-9.555351,88.49916,-2.925983,-9.555351,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,6.614349,45.58352,10.00271,,7,13.96362,5.197754,SACCADE,
981,1.57678E+12,PROCESSED,DARK_IMAGE,TRUE,UNKNOWN,-41.98018,19.54887,-15.0967,-41.98018,19.54887,-15.0967,,,93,,,,,,,,,,,86.71583,-5.419798,-9.067831,86.71583,-5.419798,-9.067831,,,,,,,,,,,,,,,88.81776,-2.918851,-9.487856,88.81776,-2.918851,-9.487856,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,,,,,,8,8.134094,,SACCADE,
982,1.57678E+12,PROCESSED,DARK_IMAGE,TRUE,UNKNOWN,-41.7836,19.62207,-15.07215,-41.7836,19.62207,-15.07215,,,0,,,,,,,,,,,87.76051,-5.601798,-9.363154,87.76051,-5.601798,-9.363154,,,,,,,,,,,,,,,89.85442,-3.036766,-9.819501,89.85442,-3.036766,-9.819501,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,,,,,,9,0,,INVALID,
983,1.57678E+12,PROCESSED,DARK_IMAGE,TRUE,UNKNOWN,-41.61163,19.7035,-15.04068,-41.61163,19.7035,-15.04068,,0,16,91.4137,-0.2826993,-10.23989,91.4137,-0.2826993,-10.23989,,,,,87.23996,-5.604833,-9.270793,87.23996,-5.604833,-9.270793,-22.25382,10.21932,-22.25382,10.21932,-22.25382,10.21932,-22.25382,10.21932,87.23996,-5.604833,-9.270793,87.23996,-5.604833,-9.270793,89.32683,-3.007575,-9.749343,89.32683,-3.007575,-9.749343,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,1.634911,29.42377,7.403789,,9,9.840637,0,INVALID,
